db00683,g152,2
db00211,g153,2
db01204,g154,2
db00295,g155,2
db00332,g156,2
db01183,g157,2
db00704,g158,2
db00788,g159,2
db01400,g160,2
db00627,g161,2
db00622,g162,2
db00184,g163,2
db01115,g164,2
db01595,g165,2
db01054,g166,2
db00368,g167,2
db01059,g168,2
db01092,g169,2
db01580,g170,2
db01337,g171,2
db03783,g172,2
db00914,g173,2
db01174,g174,2
db00925,g175,2
db00812,g176,2
db00252,g177,2
db01100,g178,2
db00554,g179,2
db00457,g180,2
db00860,g181,2
db00635,g182,2
db01032,g183,2
db01035,g184,2
db00396,g185,2
db01069,g186,2
db01182,g187,2
db00571,g188,2
db00344,g189,2
db04216,g190,2
db01103,g191,2
db00908,g192,2
db00468,g193,2
db00863,g194,2
db00206,g195,2
db00811,g196,2
db00140,g197,2
db01045,g198,2
db00795,g199,2
db01037,g200,2
db00421,g201,2
db00428,g202,2
db01138,g203,2
db00605,g204,2
db00382,g205,2
db00675,g206,2
db00624,g207,2
db00759,g208,2
db00470,g209,2
db00277,g210,2
db01623,g211,2
db00451,g212,2
db00373,g213,2
db01124,g214,2
db00500,g215,2
db00656,g216,2
db00755,g217,2
db00831,g218,2
db00440,g219,2
db00726,g220,2
db01586,g221,2
db00313,g222,2
db00661,g223,2
db00570,g224,2
db00541,g225,2
db00495,g226,2
db00917,g227,2
db01165,g228,2
db01241,g229,2
db00445,g230,2
db01177,g231,2
db00215,g232,2
db00834,g233,2
db01023,g234,2
db00401,g235,2
db00927,g236,2
db00802,g237,2
db01244,g238,2
db00518,g239,2
db00358,g240,2
db00637,g241,2
db00342,g242,2
db00176,g243,2
db04557,g244,2
db00175,g245,2
db01229,g246,2
db00178,g247,2
db01211,g248,2
db00590,g249,2
db00749,g250,2
db00539,g251,2
db00455,g252,2
db00242,g253,2
db00715,g254,2
db01167,g255,2
db00669,g256,2
db00734,g257,2
db00740,g258,2
db00678,g259,2
db00641,g260,2
db01645,g261,2
db00877,g262,2
db00936,g263,2
db01104,g264,2
db01388,g265,2
db00790,g266,2
db11998,g267,2
db00916,g268,2
db00531,g269,2
db00762,g270,2
db14126,g271,2
db00022,g272,2
db01175,g273,2
db00736,g274,2
db01072,g275,2
db00377,g276,2
db01259,g277,2
db06209,g278,2
db04946,g279,2
db01264,g280,2
db00243,g281,2
db01036,g282,2
db00947,g283,2
db01024,g284,2
db00185,g285,2
db04835,g286,2
db01409,g287,2
db00496,g288,2
db01544,g289,2
db13132,g290,2
db06697,g291,2
db06708,g292,2
db13851,g293,2
db06589,g294,2
db08875,g295,2
db08865,g296,2
db08881,g297,2
db08873,g298,2
db08870,g299,2
db08820,g300,2
db04868,g301,2
db05039,g302,2
db05521,g303,2
db06684,g304,2
db06702,g305,2
db05773,g306,2
db05015,g307,2
db08901,g308,2
db06210,g309,2
db05351,g310,2
db06616,g311,2
db08912,g312,2
db08827,g313,2
db08896,g314,2
db08911,g315,2
db06290,g316,2
db09068,g317,2
db08877,g318,2
db08899,g319,2
db05812,g320,2
db09039,g321,2
db09063,g322,2
db09102,g323,2
db04908,g324,2
db11730,g325,2
db11581,g326,2
db06218,g327,2
db11363,g328,2
db09128,g329,2
db14185,g330,2
db12332,g331,2
db12267,g332,2
db12161,g333,2
db06595,g334,2
db11915,g335,2
db00404,g336,2
db01217,g337,2
db00318,g338,2
db00588,g339,2
db01181,g340,2
db00224,g341,2
db01006,g342,2
db00745,g343,2
db00731,g344,2
db00338,g345,2
db00904,g346,2
db00842,g347,2
db00776,g348,2
db00794,g349,2
db00912,g350,2
db00708,g351,2
db00706,g352,2
db00231,g353,2
db00193,g354,2
db00897,g355,2
db01590,g356,2
db06626,g357,2
db00331,g358,2
db13179,g359,2
db02587,g360,2
db04930,g361,2
db00417,g362,2
db00618,g363,2
db01127,g364,2
db00263,g365,2
db00833,g366,2
db00485,g367,2
db00307,g368,2
db00239,g369,2
db00294,g370,2
db00301,g371,2
db01201,g372,2
db01323,g373,2
db01060,g374,2
db00415,g375,2
db01222,g376,2
db00958,g377,2
db01140,g378,2
db01112,g379,2
db00567,g380,2
db01333,g381,2
db00515,g382,2
db01190,g383,2
db00091,g384,2
db00499,g385,2
db00400,g386,2
db00951,g387,2
db00270,g388,2
db00448,g389,2
db01017,g390,2
db00607,g391,2
db00615,g392,2
db01232,g393,2
db01582,g394,2
db00857,g395,2
db00273,g396,2
db00376,g397,2
db00494,g398,2
db00245,g399,2
db01156,g400,2
db01914,g401,2
db00497,g402,2
db00899,g403,2
db00323,g404,2
db01452,g405,2
db08816,g406,2
db00898,g407,2
db01236,g408,2
db00744,g409,2
db01008,g410,2
db00709,g411,2
db06409,g412,2
db00993,g413,2
db00290,g414,2
db00851,g415,2
db01015,g416,2
db00999,g417,2
db01373,g418,2
db00150,g419,2
db00642,g420,2
db00422,g421,2
db04854,g422,2
db00370,g423,2
db12147,g424,2
db00580,g425,2
db00526,g426,2
db04743,g427,2
db01283,g428,2
db01628,g429,2
db00335,g430,2
db01101,g431,2
db00394,g432,2
db01029,g433,2
db11689,g434,2
db05239,g435,2
db11967,g436,2
db11718,g437,2
db00650,g438,2
db00244,g439,2
db00352,g440,2
db05294,g441,2
db01356,g442,2
db00325,g443,2
db00737,g444,2
db00989,g445,2
db00246,g446,2
db00698,g447,2
db08916,g448,2
db01274,g449,2
db00008,g450,2
db01033,g451,2
db00432,g452,2
db01197,g453,2
db11995,g454,2
db12141,g455,2
db06819,g456,2
db09256,g457,2
db04844,g458,2
db01067,g459,2
db01251,g460,2
db14487,g461,2
db01042,g462,2
db09074,g463,2
db11793,g464,2
db11760,g465,2
db01064,g466,2
db00723,g467,2
db00388,g468,2
db01039,g469,2
db07615,g470,2
db12319,g471,2
db00056,g472,2
db01073,g473,2
db00469,g474,2
db00476,g475,2
db09026,g476,2
db06510,g477,2
db13323,g478,2
db08839,g479,2
db01276,g480,2
db04876,g481,2
db06655,g482,2
db00059,g483,2
db00682,g484,2
db05575,g485,2
db01340,g486,2
db11629,g487,2
db00489,g488,2
db12257,g489,2
db01041,g490,2
db00268,g491,2
db01005,g492,2
db06288,g493,2
db01406,g494,2
db00248,g495,2
db00970,g496,2
db01392,g497,2
db06191,g498,2
db12401,g499,2
db01267,g500,2
db00367,g501,2
db01592,g502,2
db01238,g503,2
db14713,g504,2
db00114,g505,2
db00180,g506,2
db00716,g507,2
db00620,g508,2
db00024,g509,2
db00850,g510,2
db06448,g511,2
db00763,g512,2
db00063,g513,2
db00775,g514,2
db14714,g515,2
db11947,g516,2
db00724,g517,2
db00060,g518,2
db00068,g519,2
db06403,g520,2
db00630,g521,2
db00011,g522,2
db08934,g523,2
db11808,g524,2
db09027,g525,2
db11613,g526,2
db12026,g527,2
db00862,g528,2
db00820,g529,2
db00402,g530,2
db01166,g531,2
db06772,g532,2
db06605,g533,2
db00924,g534,2
db01195,g535,2
db00196,g536,2
db00889,g537,2
db00956,g538,2
db00327,g539,2
db00557,g540,2
db00982,g541,2
db00454,g542,2
db00213,g543,2
db00647,g544,2
db00938,g545,2
db01105,g546,2
db01162,g547,2
db00425,g548,2
db01087,g549,2
db00673,g550,2
db00186,g551,2
db08930,g552,2
db01288,g553,2
db11560,g554,2
db00389,g555,2
db00766,g556,2
db01320,g557,2
db00250,g558,2
db00703,g559,2
db00649,g560,2
db00208,g561,2
db00864,g562,2
db00481,g563,2
db00014,g564,2
db04845,g565,2
db11828,g566,2
db09073,g567,2
db12001,g568,2
db08871,g569,2
db00990,g570,2
db00381,g571,2
db01275,g572,2
db00883,g573,2
db00540,g574,2
db00214,g575,2
db09241,g576,2
db01020,g577,2
db00330,g578,2
db00339,g579,2
db01233,g580,2
db05528,g581,2
db01609,g582,2
db00946,g583,2
db01418,g584,2
db12130,g585,2
db04865,g586,2
db04846,g587,2
db00612,g588,2
db00204,g589,2
db00722,g590,2
db01001,g591,2
db01226,g592,2
db00202,g593,2
db00275,g594,2
db01192,g595,2
db00163,g596,2
db12752,g597,2
db00484,g598,2
db01611,g599,2
db08844,g600,2
db00291,g601,2
db01082,g602,2
db01048,g603,2
db11958,g604,2
db13874,g605,2
db00205,g606,2
db00853,g607,2
db08809,g608,2
db04881,g609,2
db14069,g610,2
db00847,g611,2
db09330,g612,2
db06228,g613,2
db00816,g614,2
db06709,g615,2
db09053,g616,2
db00308,g617,2
db00309,g618,2
db00162,g619,2
db01186,g620,2
db00550,g621,2
db04817,g622,2
db09308,g623,2
db00808,g624,2
db00444,g625,2
db13136,g626,2
db00648,g627,2
db00843,g628,2
db04665,g629,2
db01273,g630,2
db09274,g631,2
db01085,g632,2
db08908,g633,2
db00848,g634,2
db04572,g635,2
db11712,g636,2
db01558,g637,2
db00238,g638,2
db01412,g639,2
db00679,g640,2
db00582,g641,2
db14057,g642,2
db11672,g643,2
db00652,g644,2
db01339,g645,2
db00728,g646,2
db00200,g647,2
db00080,g648,2
db00279,g649,2
db04630,g650,2
db04851,g651,2
db12799,g652,2
db11869,g653,2
db14726,g654,2
db06240,g655,2
db05109,g656,2
db09298,g657,2
db12233,g658,2
db00701,g659,2
db00207,g660,2
db00975,g661,2
db00822,g662,2
db00027,g663,2
db01202,g664,2
db01137,g665,2
db00305,g666,2
db00198,g667,2
db01208,g668,2
db01030,g669,2
db00115,g670,2
db00983,g671,2
db00289,g672,2
db00598,g673,2
db06414,g674,2
db11737,g675,2
db05541,g676,2
db00625,g677,2
db00849,g678,2
db00220,g679,2
db01131,g680,2
db01171,g681,2
db00228,g682,2
db04896,g683,2
db00293,g684,2
db00928,g685,2
db00399,g686,2
db00282,g687,2
db00286,g688,2
db13125,g689,2
db11699,g690,2
db00720,g691,2
db01077,g692,2
db00884,g693,2
db01133,g694,2
db00004,g695,2
db06700,g696,2
db01169,g697,2
db00674,g698,2
db00503,g699,2
db04115,g700,2
db00222,g701,2
db00900,g702,2
db06775,g703,2
db00613,g704,2
db01068,g705,2
db12181,g706,2
db02659,g707,2
db00566,g708,2
db11963,g709,2
db06014,g710,2
db01299,g711,2
db00879,g712,2
db00461,g713,2
db00960,g714,2
db00094,g715,2
db00718,g716,2
db12804,g717,2
db00593,g718,2
db08889,g719,2
db11842,g720,2
db00818,g721,2
db01159,g722,2
db00929,g723,2
db00369,g724,2
db00413,g725,2
db02300,g726,2
db00136,g727,2
db00757,g728,2
db04924,g729,2
db00380,g730,2
db01602,g731,2
db00909,g732,2
db04948,g733,2
db01576,g734,2
db04895,g735,2
db09076,g736,2
db06148,g737,2
db06264,g738,2
db06204,g739,2
db00779,g740,2
db04861,g741,2
db14568,g742,2
db08893,g743,2
db01411,g744,2
db06817,g745,2
db01438,g746,2
db00262,g747,2
db00296,g748,2
db12371,g749,2
db01168,g750,2
db06199,g751,2
db00520,g752,2
db06725,g753,2
db01189,g754,2
db02424,g755,2
db00961,g756,2
db00839,g757,2
db11940,g758,2
db06782,g759,2
db06795,g760,2
db06608,g761,2
db04909,g762,2
db01161,g763,2
db00359,g764,2
db00259,g765,2
db00190,g766,2
db06690,g767,2
db11783,g768,2
db00480,g769,2
db01203,g770,2
db00867,g771,2
db01074,g772,2
db00310,g773,2
db00700,g774,2
db06213,g775,2
db05018,g776,2
db00146,g777,2
db00933,g778,2
db11979,g779,2
db00493,g780,2
db04173,g781,2
db00384,g782,2
db01380,g783,2
db06441,g784,2
db01403,g785,2
db06016,g786,2
db00543,g787,2
db00465,g788,2
db00379,g789,2
db06727,g790,2
db00125,g791,2
db06151,g792,2
db11184,g793,2
db01028,g794,2
db00118,g795,2
db12160,g796,2
db06623,g797,2
db00633,g798,2
db08860,g799,2
db02546,g800,2
db01367,g801,2
db00765,g802,2
db00266,g803,2
db00891,g804,2
db11640,g805,2
db01109,g806,2
db00880,g807,2
db00753,g808,2
db00654,g809,2
db00881,g810,2
db00036,g811,2
db00039,g812,2
db00071,g813,2
db00116,g814,2
db00119,g815,2
db00120,g816,2
db00126,g817,2
db00127,g818,2
db00128,g819,2
db00129,g820,2
db00130,g821,2
db00131,g822,2
db00132,g823,2
db00133,g824,2
db00135,g825,2
db00139,g826,2
db00141,g827,2
db00142,g828,2
db00143,g829,2
db00144,g830,2
db00145,g831,2
db00149,g832,2
db00151,g833,2
db00153,g834,2
db00155,g835,2
db00157,g836,2
db00159,g837,2
db00160,g838,2
db00167,g839,2
db00168,g840,2
db00169,g841,2
db00170,g842,2
db00171,g843,2
db00172,g844,2
db00189,g845,2
db00191,g846,2
db00210,g847,2
db00216,g848,2
db00217,g849,2
db00237,g850,2
db00241,g851,2
db00247,g852,2
db00292,g853,2
db00304,g854,2
db00306,g855,2
db00311,g856,2
db00312,g857,2
db00315,g858,2
db00347,g859,2
db00356,g860,2
db00364,g861,2
db00393,g862,2
db00395,g863,2
db00397,g864,2
db00408,g865,2
db00409,g866,2
db00411,g867,2
db00418,g868,2
db00420,g869,2
db00431,g870,2
db00434,g871,2
db00435,g872,2
db00436,g873,2
db00459,g874,2
db00463,g875,2
db00466,g876,2
db00475,g877,2
db00508,g878,2
db00509,g879,2
db00532,g880,2
db00535,g881,2
db00536,g882,2
db00546,g883,2
db00562,g884,2
db00568,g885,2
db00572,g886,2
db00583,g887,2
db00589,g888,2
db00591,g889,2
db00599,g890,2
db00603,g891,2
db00604,g892,2
db00606,g893,2
db00628,g894,2
db00636,g895,2
db00651,g896,2
db00653,g897,2
db00659,g898,2
db00714,g899,2
db00717,g900,2
db00721,g901,2
db00747,g902,2
db00751,g903,2
db00752,g904,2
db00761,g905,2
db00767,g906,2
db00768,g907,2
db00770,g908,2
db00774,g909,2
db00777,g910,2
db00780,g911,2
db00784,g912,2
db00786,g913,2
db00796,g914,2
db00797,g915,2
db00800,g916,2
db00801,g917,2
db00805,g918,2
db00806,g919,2
db00824,g920,2
db00825,g921,2
db00835,g922,2
db00841,g923,2
db00852,g924,2
db00865,g925,2
db00869,g926,2
db00918,g927,2
db00926,g928,2
db00935,g929,2
db00939,g930,2
db00949,g931,2
db00962,g932,2
db00972,g933,2
db00996,g934,2
db01007,g935,2
db01021,g936,2
db01049,g937,2
db01053,g938,2
db01062,g939,2
db01079,g940,2
db01088,g941,2
db01094,g942,2
db01107,g943,2
db01119,g944,2
db01129,g945,2
db01154,g946,2
db01160,g947,2
db01173,g948,2
db01185,g949,2
db01194,g950,2
db01198,g951,2
db01199,g952,2
db01205,g953,2
db01213,g954,2
db01215,g955,2
db01216,g956,2
db01223,g957,2
db01227,g958,2
db01239,g959,2
db01296,g960,2
db01303,g961,2
db01351,g962,2
db01352,g963,2
db01353,g964,2
db01354,g965,2
db01355,g966,2
db01359,g967,2
db01365,g968,2
db01395,g969,2
db01407,g970,2
db01420,g971,2
db01437,g972,2
db01442,g973,2
db01454,g974,2
db01472,g975,2
db01483,g976,2
db01496,g977,2
db01497,g978,2
db01520,g979,2
db01559,g980,2
db01567,g981,2
db01583,g982,2
db01587,g983,2
db01588,g984,2
db01589,g985,2
db01591,g986,2
db01593,g987,2
db01594,g988,2
db01614,g989,2
db01621,g990,2
db01622,g991,2
db01624,g992,2
db01685,g993,2
db01708,g994,2
db01752,g995,2
db01812,g996,2
db01863,g997,2
db01873,g998,2
db01942,g999,2
db01956,g1000,2
db01972,g1001,2
db01992,g1002,2
db02010,g1003,2
db02052,g1004,2
db02266,g1005,2
db02325,g1006,2
db02342,g1007,2
db02379,g1008,2
db02451,g1009,2
db02482,g1010,2
db02494,g1011,2
db02701,g1012,2
db02709,g1013,2
db02746,g1014,2
db02901,g1015,2
db03010,g1016,2
db03017,g1017,2
db03088,g1018,2
db03127,g1019,2
db03147,g1020,2
db03247,g1021,2
db03366,g1022,2
db03435,g1023,2
db03461,g1024,2
db03467,g1025,2
db03496,g1026,2
db03619,g1027,2
db03721,g1028,2
db03756,g1029,2
db03793,g1030,2
db03796,g1031,2
db03814,g1032,2
db04137,g1033,2
db04141,g1034,2
db04147,g1035,2
db04224,g1036,2
db04272,g1037,2
db04315,g1038,2
db04348,g1039,2
db04395,g1040,2
db04444,g1041,2
db04447,g1042,2
db04464,g1043,2
db04468,g1044,2
db04522,g1045,2
db04530,g1046,2
db04540,g1047,2
db04552,g1048,2
db04574,g1049,2
db04725,g1050,2
db04786,g1051,2
db04799,g1052,2
db04821,g1053,2
db04841,g1054,2
db04855,g1055,2
db04871,g1056,2
db04920,g1057,2
db04938,g1058,2
db04957,g1059,2
db05087,g1060,2
db05147,g1061,2
db05219,g1062,2
db05260,g1063,2
db05271,g1064,2
db05381,g1065,2
db05492,g1066,2
db05676,g1067,2
db05740,g1068,2
db05928,g1069,2
db06042,g1070,2
db06080,g1071,2
db06144,g1072,2
db06153,g1073,2
db06176,g1074,2
db06195,g1075,2
db06201,g1076,2
db06207,g1077,2
db06216,g1078,2
db06229,g1079,2
db06230,g1080,2
db06245,g1081,2
db06246,g1082,2
db06262,g1083,2
db06287,g1084,2
db06335,g1085,2
db06412,g1086,2
db06413,g1087,2
db06423,g1088,2
db06486,g1089,2
db06579,g1090,2
db06603,g1091,2
db06637,g1092,2
db06654,g1093,2
db06678,g1094,2
db06694,g1095,2
db06695,g1096,2
db06710,g1097,2
db06712,g1098,2
db06732,g1099,2
db06738,g1100,2
db06741,g1101,2
db06757,g1102,2
db06774,g1103,2
db06777,g1104,2
db07080,g1105,2
db07401,g1106,2
db07720,g1107,2
db07763,g1108,2
db07778,g1109,2
db07780,g1110,2
db07841,g1111,2
db07954,g1112,2
db08231,g1113,2
db08330,g1114,2
db08453,g1115,2
db08690,g1116,2
db08807,g1117,2
db08815,g1118,2
db08837,g1119,2
db08838,g1120,2
db08846,g1121,2
db08862,g1122,2
db08864,g1123,2
db08867,g1124,2
db08868,g1125,2
db08895,g1126,2
db08897,g1127,2
db08910,g1128,2
db08918,g1129,2
db08922,g1130,2
db08931,g1131,2
db09061,g1132,2
db09078,g1133,2
db09079,g1134,2
db09089,g1135,2
db09092,g1136,2
db09099,g1137,2
db09118,g1138,2
db09130,g1139,2
db09166,g1140,2
db09167,g1141,2
db09194,g1142,2
db09195,g1143,2
db09198,g1144,2
db09202,g1145,2
db09204,g1146,2
db09205,g1147,2
db09213,g1148,2
db09221,g1149,2
db09225,g1150,2
db09229,g1151,2
db09231,g1152,2
db09232,g1153,2
db09236,g1154,2
db09238,g1155,2
db09262,g1156,2
db09270,g1157,2
db09272,g1158,2
db09280,g1159,2
db09283,g1160,2
db09286,g1161,2
db09288,g1162,2
db09301,g1163,2
db09304,g1164,2
db09327,g1165,2
db09332,g1166,2
db09409,g1167,2
db09481,g1168,2
db11093,g1169,2
db11124,g1170,2
db11130,g1171,2
db11148,g1172,2
db11181,g1173,2
db11235,g1174,2
db11273,g1175,2
db11278,g1176,2
db11300,g1177,2
db11348,g1178,2
db11362,g1179,2
db11572,g1180,2
db11577,g1181,2
db11582,g1182,2
db11590,g1183,2
db11605,g1184,2
db11614,g1185,2
db11619,g1186,2
db11633,g1187,2
db11635,g1188,2
db11638,g1189,2
db11641,g1190,2
db11642,g1191,2
db11691,g1192,2
db11755,g1193,2
db11817,g1194,2
db11823,g1195,2
db11855,g1196,2
db11859,g1197,2
db11901,g1198,2
db11994,g1199,2
db12010,g1200,2
db12278,g1201,2
db12307,g1202,2
db12483,g1203,2
db12598,g1204,2
db12695,g1205,2
db12742,g1206,2
db12831,g1207,2
db12965,g1208,2
db13025,g1209,2
db13146,g1210,2
db13151,g1211,2
db13174,g1212,2
db13269,g1213,2
db13345,g1214,2
db13746,g1215,2
db13751,g1216,2
db13928,g1217,2
db13943,g1218,2
db13944,g1219,2
db13946,g1220,2
db13951,g1221,2
db13952,g1222,2
db13953,g1223,2
db13954,g1224,2
db13955,g1225,2
db13956,g1226,2
db13961,g1227,2
db13983,g1228,2
db13999,g1229,2
db14001,g1230,2
db14002,g1231,2
db14006,g1232,2
db14011,g1233,2
db14481,g1234,2
db14488,g1235,2
db14489,g1236,2
db14490,g1237,2
db14491,g1238,2
db14501,g1239,2
db14533,g1240,2
db14538,g1241,2
db14539,g1242,2
db14540,g1243,2
db14541,g1244,2
db14542,g1245,2
db14543,g1246,2
db14544,g1247,2
db14635,g1248,2
db00456,g1249,2
db00943,g1250,2
db06755,g1251,2
db08496,g1252,2
db08828,g1253,2
db08907,g1254,2
db09479,g1255,2
db11575,g1256,2
db11586,g1257,2
db11753,g1258,2
db11827,g1259,2
db11943,g1260,2
db11978,g1261,2
db00041,g1262,2
db00082,g1263,2
db00121,g1264,2
db00173,g1265,2
db00188,g1266,2
db00365,g1267,2
db00705,g1268,2
db00738,g1269,2
db00932,g1270,2
db00980,g1271,2
db01058,g1272,2
db01285,g1273,2
db01424,g1274,2
db01601,g1275,2
db02703,g1276,2
db04953,g1277,2
db05804,g1278,2
db06292,g1279,2
db06739,g1280,2
db06770,g1281,2
db06778,g1282,2
db09054,g1283,2
db09065,g1284,2
db09183,g1285,2
db09297,g1286,2
db09341,g1287,2
db09502,g1288,2
db09568,g1289,2
db09570,g1290,2
db11251,g1291,2
db11431,g1292,2
db12070,g1293,2
db12245,g1294,2
db13257,g1295,2
db13749,g1296,2
db13878,g1297,2
db13879,g1298,2
db14003,g1299,2
db14545,g1300,2
db00123,g1301,2
db00148,g1302,2
db00152,g1303,2
db00174,g1304,2
db00300,g1305,2
db00345,g1306,2
db00577,g1307,2
db00787,g1308,2
db01004,g1309,2
db01051,g1310,2
db02527,g1311,2
db04398,g1312,2
db07715,g1313,2
db03568,g1314,2
db14206,g1315,2
db04690,g1316,2
db12025,g1317,2
db05767,g1318,2
