nm_001237.5,M673,3
nm_001197293.3,M674,3
nm_000194.3,M675,3
nm_001292039.2,M676,3
nm_001719.3,M677,3
nm_001159.4,M678,3
nm_019077.2,M679,3
nm_019076.4,M680,3
nm_000379.4,M681,3
nm_001130101.3,M682,3
nm_001005407.1,M683,3
nm_005691.3,M684,3
nm_021141.4,M685,3
nm_005923.4,M686,3
nm_001166598.2,M687,3
nm_001322902.1,M688,3
nm_001143828.2,M689,3
nm_001303052.2,M690,3
nm_000297.4,M691,3
nm_000681.4,M692,3
nm_000682.7,M693,3
nm_001197115.2,M694,3
nm_001142545.2,M695,3
nm_001083585.3,M696,3
nm_001145795.1,M697,3
nm_005912.3,M698,3
nm_001131007.2,M699,3
nm_001277226.2,M700,3
nm_002439.5,M701,3
nm_021643.3,M702,3
nm_004557.4,M703,3
nm_001127395.3,M704,3
nm_001319071.2,M705,3
nm_003958.4,M706,3
nm_020777.3,M707,3
nm_001122646.3,M708,3
nm_000145.3,M709,3
nm_001305134.1,M710,3
nm_001037802.1,M711,3
nm_015718.3,M712,3
nm_001353916.2,M713,3
nm_000276.4,M714,3
nm_022114.4,M715,3
nm_001184741.1,M716,3
nm_016562.4,M717,3
nm_001282679.2,M718,3
nm_002887.4,M719,3
nm_006183.5,M720,3
nm_001168407.2,M721,3
nm_000663.4,M722,3
nm_001640.4,M723,3
nm_018682.3,M724,3
nm_001003406.2,M725,3
nm_172069.4,M726,3
nm_000765.5,M727,3
nm_000926.4,M728,3
nm_001080479.2,M729,3
nm_001193421.1,M730,3
nm_001171137.2,M731,3
nm_001098816.3,M732,3
nm_001329530.2,M733,3
nm_001282941.2,M734,3
nm_001270546.1,M735,3
nm_001145727.3,M736,3
nm_001080432.3,M737,3
nm_001346937.1,M738,3
nm_145275.1,M739,3
nm_000772.3,M740,3
nm_001160147.2,M741,3
nm_031950.4,M742,3
nm_001039503.2,M743,3
nm_001164750.2,M744,3
nm_001320892.2,M745,3
nm_001284338.1,M746,3
nm_001145998.2,M747,3
nm_001272095.1,M748,3
nm_052874.5,M749,3
nm_001321065.2,M750,3
nm_016230.4,M751,3
nm_016243.3,M752,3
nm_001001336.1,M753,3
nm_000398.7,M754,3
nm_001099856.5,M755,3
nm_001256196.1,M756,3
nm_001354989.2,M757,3
nm_001318067.1,M758,3
nm_002751.7,M759,3
nm_001303252.2,M760,3
nm_002754.5,M761,3
nm_002748.4,M762,3
nm_002749.4,M763,3
nm_001135044.2,M764,3
nm_001351032.2,M765,3
nm_004646.3,M766,3
nm_013233.3,M767,3
nm_001201550.3,M768,3
nm_000120.4,M769,3
nm_014068.3,M770,3
nm_001289050.1,M771,3
nm_180991.5,M772,3
nm_001289002.2,M773,3
nm_001114600.3,M774,3
nm_001198934.2,M775,3
nm_001253908.1,M776,3
nm_001320979.1,M777,3
nm_001193646.1,M778,3
nm_001294161.2,M779,3
nm_001007258.1,M780,3
nm_001286789.2,M781,3
nm_001329790.2,M782,3
nm_000846.5,M783,3
nm_000849.5,M784,3
nm_016219.5,M785,3
nm_003872.3,M786,3
nm_005073.4,M787,3
nm_000966.6,M788,3
nm_001756.4,M789,3
nm_000089.3,M790,3
nm_006672.3,M791,3
nm_003742.4,M792,3
nm_025225.3,M793,3
nm_000053.4,M794,3
nm_001350979.2,M795,3
nm_001002255.2,M796,3
nm_000218.2,M797,3
nm_001206741.1,M798,3
nm_001323573.2,M799,3
nm_001370598.1,M800,3
nm_001286445.3,M801,3
nm_001011545.1,M802,3
nm_000785.4,M803,3
nm_012146.1,M804,3
nm_002360.4,M805,3
nm_003400.4,M806,3
nm_000719.7,M807,3
nm_004044.7,M808,3
nm_000884.3,M809,3
nm_001278669.2,M810,3
nm_001136021.3,M811,3
nm_000367.4,M812,3
nm_001146274.2,M813,3
nm_001008389.3,M814,3
nm_001126060.1,M815,3
nm_000680.4,M816,3
nm_001242692.1,M817,3
nm_001313941.2,M818,3
nm_024734.4,M819,3
nm_000253.3,M820,3
nm_000237.3,M821,3
nm_006988.5,M822,3
nm_001101648.2,M823,3
nm_001145211.3,M824,3
nm_001184732.1,M825,3
nm_000713.3,M826,3
nm_020121.4,M827,3
nm_001025194.2,M828,3
nm_001365405.1,M829,3
nm_000782.5,M830,3
nm_001278599.1,M831,3
nm_000459.4,M832,3
nm_001190918.2,M833,3
nm_001486.4,M834,3
nm_001082959.2,M835,3
nm_001042771.2,M836,3
nm_000238.3,M837,3
nm_018558.4,M838,3
nm_002122.4,M839,3
nm_001364837.1,M840,3
nm_000623.3,M841,3
nm_000832.7,M842,3
nm_001267843.1,M843,3
nm_022121.5,M844,3
nm_152889.3,M845,3
nm_001301347.2,M846,3
nm_000786.4,M847,3
nm_000336.3,M848,3
nm_001127698.2,M849,3
nm_203394.3,M850,3
nm_000055.4,M851,3
nm_001282186.1,M852,3
nm_018727.5,M853,3
nm_003190.4,M854,3
nm_019111.5,M855,3
nm_002125.4,M856,3
nm_001365906.2,M857,3
nm_001229.5,M858,3
nm_001165031.2,M859,3
nm_001346663.2,M860,3
nm_001287761.1,M861,3
nm_001199633.2,M862,3
nm_001300868.1,M863,3
nm_001042618.1,M864,3
nm_001165963.3,M865,3
nm_001297615.2,M866,3
nm_002675.3,M867,3
nm_000964.4,M868,3
nm_006172.4,M869,3
nm_001036.5,M870,3
nm_001195639.2,M871,3
nm_003345.5,M872,3
nm_152888.3,M873,3
nm_004747.4,M874,3
nm_012387.3,M875,3
nm_000071.2,M876,3
nm_001318865.2,M877,3
nm_001370503.1,M878,3
nm_001122633.3,M879,3
nm_001270364.1,M880,3
nm_001320586.2,M881,3
nm_001166538.1,M882,3
nm_001171887.2,M883,3
nm_000801.5,M884,3
nm_000859.3,M885,3
nm_001035.3,M886,3
nm_001282613.1,M887,3
nm_001145044.1,M888,3
nm_001012750.2,M889,3
nm_017947.4,M890,3
nm_001312660.2,M891,3
nm_001040712.2,M892,3
nm_005345.6,M893,3
nm_001366458.2,M894,3
nm_001206955.1,M895,3
nm_018557.2,M896,3
nm_013382.5,M897,3
nm_000678.4,M898,3
nm_000667.4,M899,3
nm_001082618.2,M900,3
nm_004605.2,M901,3
nm_001363464.2,M902,3
nm_002703.5,M903,3
nm_000721.4,M904,3
nm_001308267.2,M905,3
nm_005805.6,M906,3
nm_000061.2,M907,3
nm_001160130.1,M908,3
nm_001276254.2,M909,3
nm_001253912.2,M910,3
nm_000508.5,M911,3
nm_001160154.1,M912,3
nm_000689.5,M913,3
nm_000725.4,M914,3
nm_013262.4,M915,3
nm_000804.4,M916,3
nm_001204824.1,M917,3
nm_001007795.1,M918,3
nm_001278549.2,M919,3
nm_001170714.3,M920,3
nm_001042474.2,M921,3
nm_001256789.3,M922,3
nm_001003941.3,M923,3
nm_000723.5,M924,3
nm_004700.4,M925,3
nm_001216.3,M926,3
nm_015703.5,M927,3
nm_000818.2,M928,3
nm_032709.3,M929,3
nm_001040022.1,M930,3
nm_014935.5,M931,3
nm_005371.6,M932,3
nm_007172.4,M933,3
nm_001281971.2,M934,3
nm_001311311.1,M935,3
nm_001004492.1,M936,3
nm_005546.3,M937,3
nm_052863.3,M938,3
nm_001105563.1,M939,3
nm_001370351.1,M940,3
nm_001164281.2,M941,3
nm_001077511.2,M942,3
nm_022788.4,M943,3
nm_001278921.2,M944,3
nm_000684.3,M945,3
nm_001303139.1,M946,3
nm_001363692.1,M947,3
nm_001657.4,M948,3
nm_006221.3,M949,3
nm_015192.4,M950,3
nm_003286.4,M951,3
nm_001350120.2,M952,3
nm_001008744.2,M953,3
nm_000524.3,M954,3
nm_001123.3,M955,3
nm_000883.4,M956,3
nm_001242559.2,M957,3
nm_030773.3,M958,3
nm_001161584.1,M959,3
nm_198153.3,M960,3
nm_014639.3,M961,3
nm_024697.3,M962,3
nm_024490.3,M963,3
nm_001278596.3,M964,3
nm_004108.3,M965,3
nm_001144900.2,M966,3
nm_001318381.1,M967,3
nm_001075.6,M968,3
nm_001253826.2,M969,3
nm_001202413.1,M970,3
nm_000691.5,M971,3
nm_000101.4,M972,3
nm_001166159.1,M973,3
nm_001363602.2,M974,3
nm_000868.3,M975,3
nm_174936.3,M976,3
nm_018717.5,M977,3
nm_001220488.2,M978,3
nm_001172574.1,M979,3
nm_001102445.2,M980,3
nm_000876.3,M981,3
nm_001116.4,M982,3
nm_001174087.2,M983,3
nm_020318.3,M984,3
nm_153646.3,M985,3
nm_000461.5,M986,3
nm_000078.3,M987,3
nm_000236.3,M988,3
nm_004638.4,M989,3
nm_000871.3,M990,3
nm_001894.4,M991,3
nm_001005737.1,M992,3
nm_144701.3,M993,3
nm_001286075.1,M994,3
nm_005173.4,M995,3
nm_001218.5,M996,3
nm_000068.4,M997,3
nm_000718.4,M998,3
nm_001005505.3,M999,3
nm_018398.3,M1000,3
nm_000726.4,M1001,3
nm_000958.3,M1002,3
nm_004518.6,M1003,3
nm_004878.5,M1004,3
nm_001256324.2,M1005,3
nm_000697.3,M1006,3
nm_001135765.1,M1007,3
nm_000720.4,M1008,3
nm_000722.4,M1009,3
nm_000724.4,M1010,3
nm_005340.7,M1011,3
nm_001054.4,M1012,3
nm_001055.3,M1013,3
nm_178510.2,M1014,3
nm_175067.1,M1015,3
nm_001161812.1,M1016,3
nm_001441.3,M1017,3
nm_001319214.1,M1018,3
nm_003126.4,M1019,3
nm_001204065.2,M1020,3
nm_002872.5,M1021,3
nm_001319224.1,M1022,3
nm_001281768.1,M1023,3
nm_001079519.1,M1024,3
nm_001291920.1,M1025,3
nm_015973.5,M1026,3
nm_033125.4,M1027,3
nm_153006.3,M1028,3
nm_001291980.2,M1029,3
nm_004273.5,M1030,3
nm_006037.3,M1031,3
nm_001080976.3,M1032,3
nm_003309.3,M1033,3
nm_001271620.2,M1034,3
nm_001144964.1,M1035,3
nm_001190906.2,M1036,3
nm_001145775.2,M1037,3
nm_173653.4,M1038,3
nm_021259.3,M1039,3
