nonhsat113149.2,l0,5
nonhsat036719.2,l1,5
nonhsat090262.2,l2,5
nonhsat130413.2,l3,5
nonhsat034251.2,l4,5
nonhsat140592.2,l5,5
nonhsat070566.2,l6,5
nonhsat018491.2,l7,5
nonhsat077943.2,l8,5
nonhsat016550.2,l9,5
nonhsat081948.2,l10,5
nonhsat147661.2,l11,5
nonhsat129114.2,l12,5
nonhsat142608.2,l13,5
nonhsat096369.2,l14,5
nonhsat083315.2,l15,5
nonhsat007597.2,l16,5
nonhsat082220.2,l17,5
nonhsat103210.2,l18,5
nonhsat090016.2,l19,5
nonhsat007662.2,l20,5
nonhsat101071.2,l21,5
nonhsat017460.2,l22,5
nonhsat080828.2,l23,5
nonhsat080827.2,l24,5
nonhsat108768.2,l25,5
nonhsat037272.2,l26,5
nonhsat037276.2,l27,5
nonhsat009623.2,l28,5
nonhsat031258.2,l29,5
nonhsat028507.2,l30,5
nonhsat119716.2,l31,5
nonhsat107640.2,l32,5
nonhsat017485.2,l33,5
nonhsat041063.2,l34,5
nonhsat017531.2,l35,5
nonhsat017523.2,l36,5
nonhsat130612.2,l37,5
nonhsat115084.2,l38,5
nonhsat135070.2,l39,5
nonmmut028986.2,l40,5
nonhsat091313.2,l41,5
nonhsat022132.2,l42,5
nonhsat039734.2,l43,5
nonhsat084508.2,l44,5
nonhsat034665.2,l45,5
nonhsat060641.2,l46,5
nonhsat056041.2,l47,5
nonhsat022109.2,l48,5
nonhsat134764.2,l49,5
nonhsat131963.2,l50,5
nonhsat129012.2,l51,5
nonhsat076153.2,l52,5
nonhsat090482.2,l53,5
nonhsat001380.2,l54,5
nonhsat108735.2,l55,5
nonhsat130775.2,l56,5
nonhsat129050.2,l57,5
nonhsat030089.2,l58,5
nonhsat079672.2,l59,5
nonhsat001952.2,l60,5
nonhsat104072.2,l61,5
nonhsat054526.2,l62,5
nonhsat093465.2,l63,5
nonhsat112463.2,l64,5
nonhsat093153.2,l65,5
nonhsat060692.2,l66,5
nonhsat084824.2,l67,5
nonhsat040966.2,l68,5
nonhsat061515.2,l69,5
nonhsat018659.2,l70,5
nonhsat137541.2,l71,5
nonhsat129252.2,l72,5
nonhsat080205.2,l73,5
nonhsat003601.2,l74,5
nonhsat059436.2,l75,5
nonhsat119702.2,l76,5
nonhsat119664.2,l77,5
nonhsat053760.2,l78,5
nonhsat069465.2,l79,5
nonhsat137566.2,l80,5
nonhsat074772.2,l81,5
nonhsat135575.2,l82,5
nonhsat081601.2,l83,5
nonhsat108289.2,l84,5
nonhsat130962.2,l85,5
nonhsat033563.2,l86,5
nonhsat032284.2,l87,5
nonhsat016940.2,l88,5
nonhsat058607.2,l89,5
nonhsat091315.2,l90,5
nonhsat125827.2,l91,5
nonhsat006498.2,l92,5
nonhsat097743.2,l93,5
nonhsat035060.2,l94,5
nonhsat144204.2,l95,5
nonhsat028530.2,l96,5
nonhsat144855.2,l97,5
nonhsat127048.2,l98,5
nonhsat021824.2,l99,5
nonhsat039468.2,l100,5
nonhsat139680.2,l101,5
nonhsat013077.2,l102,5
nonhsat017939.2,l103,5
nonhsat008851.2,l104,5
nonhsat078992.2,l105,5
nonhsat127310.2,l106,5
nonhsat079510.2,l107,5
nonhsat126196.2,l108,5
nonhsat048149.2,l109,5
nonhsat029953.2,l110,5
nonhsat096158.2,l111,5
nonhsat115433.2,l112,5
nonhsat054180.2,l113,5
nonhsat072511.2,l114,5
nonhsat108668.2,l115,5
nonhsat129028.2,l116,5
nonhsat068133.2,l117,5
nonhsat120414.2,l118,5
nonhsat108575.2,l119,5
nonhsat116016.2,l120,5
nonhsat010274.2,l121,5
nonhsat050162.2,l122,5
nonhsat102882.2,l123,5
nonhsat137581.2,l124,5
nonhsat057124.2,l125,5
nonhsat083652.2,l126,5
nonhsat094437.2,l127,5
nonhsat138621.2,l128,5
nonhsat138635.2,l129,5
nonhsat091073.2,l130,5
nonhsat010932.2,l131,5
nonhsat011614.2,l132,5
nonhsat055670.2,l133,5
nonhsat052554.2,l134,5
nonhsat123027.2,l135,5
nonmmut056946.2,l136,5
nonhsat128251.2,l137,5
nonhsat091056.2,l138,5
nonhsat007475.2,l139,5
nonhsat241011.1,l140,5
nonhsat074809.2,l141,5
nonhsat121995.2,l142,5
nonhsat137539.2,l143,5
nonhsat113493.2,l144,5
nonhsat144192.2,l145,5
nonhsat065156.2,l146,5
nonhsat124456.2,l147,5
nonhsat032432.2,l148,5
nonhsat029625.2,l149,5
nonhsat083172.2,l150,5
nonhsat030757.2,l151,5
nonhsat001967.2,l152,5
nonhsat093889.2,l153,5
nonhsat081887.2,l154,5
nonhsat090177.2,l155,5
nonhsat131056.2,l156,5
nonhsat071252.2,l157,5
nonhsat135333.2,l158,5
nonhsat119669.2,l159,5
nonhsat000493.2,l160,5
nonhsat047172.2,l161,5
nonhsat082419.2,l162,5
nonhsat053777.2,l163,5
nonhsat087635.2,l164,5
nonhsat073778.2,l165,5
nonhsat102951.2,l166,5
nonhsat164150.1,l167,5
nonhsat099184.2,l168,5
nonhsat079907.2,l169,5
nonhsat007723.2,l170,5
nonhsat080929.2,l171,5
nonhsat119682.2,l172,5
nonmmut067013.2,l173,5
nonhsat091300.2,l174,5
nonhsat138946.2,l175,5
nonhsat053635.2,l176,5
nonhsat141667.2,l177,5
nonhsat142695.2,l178,5
nonhsat010185.2,l179,5
nonhsat136839.2,l180,5
nonhsat054408.2,l181,5
nonhsat065921.2,l182,5
nonhsat009289.2,l183,5
nonhsat035380.2,l184,5
nonhsat102745.2,l185,5
