9606.ensp00000364709,p0,4
9606.ensp00000364731,p1,4
9606.ensp00000233838,p2,4
9606.ensp00000410294,p3,4
9606.ensp00000393312,p4,4
9606.ensp00000339824,p5,4
9606.ensp00000385035,p6,4
9606.ensp00000303830,p7,4
9606.ensp00000268035,p8,4
9606.ensp00000236671,p9,4
9606.ensp00000419425,p10,4
9606.ensp00000318868,p11,4
9606.ensp00000359539,p12,4
9606.ensp00000234111,p13,4
9606.ensp00000379845,p14,4
9606.ensp00000399415,p15,4
9606.ensp00000216392,p16,4
9606.ensp00000302620,p17,4
9606.ensp00000443459,p18,4
9606.ensp00000322991,p19,4
9606.ensp00000164139,p20,4
9606.ensp00000403644,p21,4
9606.ensp00000355536,p22,4
9606.ensp00000365777,p23,4
9606.ensp00000236959,p24,4
9606.ensp00000354511,p25,4
9606.ensp00000320171,p26,4
9606.ensp00000465734,p27,4
9606.ensp00000261187,p28,4
9606.ensp00000463978,p29,4
9606.ensp00000441065,p30,4
9606.ensp00000370571,p31,4
9606.ensp00000448059,p32,4
9606.ensp00000303211,p33,4
9606.ensp00000264381,p34,4
9606.ensp00000407546,p35,4
9606.ensp00000327251,p36,4
9606.ensp00000297494,p37,4
9606.ensp00000376776,p38,4
9606.ensp00000355601,p39,4
9606.ensp00000264162,p40,4
9606.ensp00000420194,p41,4
9606.ensp00000358301,p42,4
9606.ensp00000305372,p43,4
9606.ensp00000333019,p44,4
9606.ensp00000381057,p45,4
9606.ensp00000261267,p46,4
9606.ensp00000349446,p47,4
9606.ensp00000379895,p48,4
9606.ensp00000307900,p49,4
9606.ensp00000332116,p50,4
9606.ensp00000362608,p51,4
9606.ensp00000345502,p52,4
9606.ensp00000304229,p53,4
9606.ensp00000408025,p54,4
9606.ensp00000286621,p55,4
9606.ensp00000384763,p56,4
9606.ensp00000459962,p57,4
9606.ensp00000385523,p58,4
9606.ensp00000447149,p59,4
9606.ensp00000310928,p60,4
9606.ensp00000287820,p61,4
9606.ensp00000419692,p62,4
9606.ensp00000325312,p63,4
9606.ensp00000362576,p64,4
9606.ensp00000264932,p65,4
9606.ensp00000369055,p66,4
9606.ensp00000280612,p67,4
9606.ensp00000360608,p68,4
9606.ensp00000263269,p69,4
9606.ensp00000477455,p70,4
9606.ensp00000293190,p71,4
9606.ensp00000234389,p72,4
9606.ensp00000428994,p73,4
9606.ensp00000355155,p74,4
9606.ensp00000379818,p75,4
9606.ensp00000397026,p76,4
